time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-09-25T17:38:13.460,40.4141,-127.0822,10,3,ml,,271,2.095,0.56,us,us2000auf8,2017-12-22T21:56:21.040,"239km W of Ferndale, California",earthquake,9.4,2,0.06,36,reviewed,us,us
2017-09-25T19:35:43.650,40.3516,-127.1124,10.58,4.3,mb,,200,2.122,1.27,us,us2000aukb,2017-12-22T21:56:22.040,"242km W of Ferndale, California",earthquake,8.4,7.1,0.088,36,reviewed,us,us
2017-09-26T21:51:22.620,40.3887,-126.8141,6.55,2.8,ml,,257,1.934,0.65,us,us2000av6t,2017-12-22T21:56:23.040,"217km W of Ferndale, California",earthquake,8.4,13.7,0.069,28,reviewed,us,us
2017-09-28T14:53:33.440,40.3715,-127.151,12.49,2.9,ml,,257,2.15,0.67,us,us2000avxn,2017-12-22T21:56:27.040,"245km W of Ferndale, California",earthquake,10.7,9.9,0.056,42,reviewed,us,us
2017-09-29T18:15:59.290,40.4823,-126.9164,19.57,2.6,ml,,254,2.016,0.78,us,us2000ax1j,2017-12-22T21:56:29.040,"224km W of Ferndale, California",earthquake,8,13.8,0.064,32,reviewed,us,us
2017-10-01T23:47:56.700,40.3085,-124.5061667,21.45,2.66,md,31,229,0.2108,0.08,nc,nc72902911,2017-10-02T21:04:02.920,"36km SW of Ferndale, California",earthquake,0.62,0.31,0.142,42,reviewed,nc,nc
2017-10-05T20:02:40.510,40.4112,-126.8487,9.57,2.9,ml,,255,1.917,0.73,us,us2000b1ls,2018-01-03T01:54:47.040,"219km W of Ferndale, California",earthquake,3,13.6,0.055,44,reviewed,us,us
2017-10-09T09:10:59.290,40.3351667,-124.3331667,17.58,2.75,md,15,219,0.1403,0.08,nc,nc72906461,2017-10-10T22:47:03.018,"26km SW of Rio Dell, California",earthquake,0.51,0.29,0.216,33,reviewed,nc,nc
2017-10-12T15:17:09.940,40.3918,-126.3378,10,2.9,ml,,259,1.529,0.79,us,us1000ar5n,2018-01-09T02:14:57.040,"177km W of Ferndale, California",earthquake,4,2,0.056,42,reviewed,us,us
2017-10-17T22:59:08.580,40.4304,-126.9485,10,3.1,ml,,255,1.992,1,us,us1000atix,2018-01-11T02:22:05.040,"228km W of Ferndale, California",earthquake,5.5,2,0.056,42,reviewed,us,us
2017-10-31T21:03:10.460,40.618,-125.0846667,19.51,2.9,md,20,269,0.5869,0.16,nc,nc72916796,2017-11-02T22:50:02.229,"69km W of Ferndale, California",earthquake,2.21,5,0.161,40,reviewed,nc,nc
2017-11-07T02:06:42.790,40.3041667,-124.7613333,20.47,2.73,md,12,297,0.3628,0.04,nc,nc72920151,2017-11-08T21:19:02.452,"51km SW of Ferndale, California",earthquake,0.82,0.59,0.121,38,reviewed,nc,nc
2017-11-09T15:58:57.650,40.394,-125.073,27.54,2.98,md,38,250,0.5673,0.29,nc,nc72921736,2018-01-31T03:04:45.040,"82km WSW of Ferndale, California",earthquake,1.16,31.61,0.157,33,reviewed,nc,nc
2017-11-13T13:00:32.090,40.4956667,-124.3146667,17.55,2.66,md,15,214,0.02657,0.08,nc,nc72923826,2017-11-18T04:45:04.330,"9km SSW of Ferndale, California",earthquake,0.59,0.41,0.186,15,reviewed,nc,nc
2017-11-13T20:30:02.170,40.51,-124.3373333,18.55,2.75,md,17,199,0.0344,0.05,nc,nc72923450,2017-11-16T23:34:02.183,"9km SW of Ferndale, California",earthquake,0.6,0.4,0.23,28,reviewed,nc,nc
2017-11-15T04:54:47.650,40.298,-124.5276667,21.66,3.01,ml,28,241,0.1855,0.12,nc,nc72924590,2018-02-06T02:45:35.040,"38km SW of Ferndale, California",earthquake,1.12,0.69,0.243,21,reviewed,nc,nc
2017-11-24T21:16:14.670,40.6153333,-124.8276667,2.39,2.58,md,8,293,0.3988,0.08,nc,nc72930205,2017-12-01T23:28:03.677,"48km W of Ferndale, CA",earthquake,1.56,2.82,0.274,29,reviewed,nc,nc
2017-12-05T04:02:01.710,40.4315,-124.6568333,24.18,2.65,md,25,242,0.2476,0.22,nc,nc72935236,2017-12-06T07:53:04.094,"34km WNW of Petrolia, CA",earthquake,0.94,1.73,0.148,31,reviewed,nc,nc
2017-12-06T13:27:29.300,40.6891667,-124.2111667,1.88,2.8,md,21,170,0.01284,0.09,nc,nc72935821,2018-03-22T16:36:38.474,"4km SSW of Humboldt Hill, CA",earthquake,0.33,0.73,0.185,48,reviewed,nc,nc
2017-12-12T03:47:59.580,40.3171667,-125.2423333,5.41,2.7,md,11,313,0.7089,0.29,nc,nc72938796,2017-12-13T04:36:03.681,"81km W of Petrolia, CA",earthquake,16.39,14.38,0.153,37,reviewed,nc,nc
2017-12-15T06:47:38.830,40.4218333,-124.592,17.92,3.87,mw,40,235,0.2015,0.19,nc,nc72940181,2018-03-06T00:49:42.040,"28km WNW of Petrolia, CA",earthquake,0.73,0.34,,4,reviewed,nc,nc
2017-12-29T03:35:14.070,40.4218333,-125.6905,25.51,2.84,ml,16,297,1.034,0.3,nc,nc72945426,2017-12-30T07:08:02.367,"120km W of Petrolia, CA",earthquake,2.77,31.61,0.244,10,reviewed,nc,nc
2017-12-29T04:45:42.610,40.2851667,-124.5095,19.29,3.82,mw,28,243,0.1742,0.12,nc,nc72945446,2018-03-17T01:54:38.040,"20km WSW of Petrolia, CA",earthquake,0.67,0.25,,3,reviewed,nc,nc
2017-12-31T05:28:22.390,40.2838333,-124.4148333,19.44,2.98,ml,19,245,0.1056,0.07,nc,nc72946531,2018-03-17T01:54:40.040,"12km WSW of Petrolia, CA",earthquake,0.72,0.27,0.152,22,reviewed,nc,nc
2018-01-07T19:01:00.490,40.3986667,-125.2446667,29.45,4.52,mw,71,244,0.6967,0.18,nc,nc72950451,2019-03-29T05:09:08.573,"82km W of Petrolia, CA",earthquake,1.02,4.16,,8,reviewed,nc,nc
2018-01-09T06:00:42.230,40.4063333,-124.9753333,3.8,2.94,ml,19,304,0.4917,0.05,nc,nc72951296,2018-01-09T23:48:02.375,"59km W of Petrolia, CA",earthquake,0.88,2.32,0.22,15,reviewed,nc,nc
2018-01-09T15:20:17.510,40.4286667,-124.9845,4.07,2.68,md,21,280,0.4959,0.23,nc,nc72951416,2018-01-10T05:37:02.261,"60km W of Petrolia, CA",earthquake,1.25,1.92,0.117,30,reviewed,nc,nc
2018-01-14T07:28:28.120,40.4294,-126.9789,10,3.4,ml,,248,2.016,0.83,us,us2000cjfj,2018-04-03T01:40:30.040,"230km W of Ferndale, California",earthquake,3.4,2,0.048,58,reviewed,us,us
2018-01-16T02:01:50.900,40.3885,-124.6648333,24.34,2.68,md,10,317,0.2646,0.09,nc,nc72954665,2018-01-17T04:07:01.542,"33km WNW of Petrolia, CA",earthquake,1,1.97,0.177,31,reviewed,nc,nc
2018-01-19T23:10:52.040,40.3311667,-124.425,19.11,2.57,md,19,256,0.1051,0.08,nc,nc72956096,2018-03-25T09:00:50.219,"12km W of Petrolia, CA",earthquake,0.56,0.37,0.119,25,reviewed,nc,nc
2018-01-25T16:39:43.500,40.4556,-126.3332,8.88,5.8,mww,,41,1.522,1.01,us,us2000cpba,2018-04-20T07:05:23.040,"175km W of Ferndale, California",earthquake,5.3,3.1,0.039,62,reviewed,us,us
2018-01-25T17:24:34.140,40.4185,-126.3804,10.89,5.1,mww,,68,1.56,1.01,us,us2000cpcn,2018-04-20T07:05:23.040,"180km W of Ferndale, California",earthquake,5.1,3.4,0.045,47,reviewed,us,us
2018-01-25T18:26:50.680,40.3824,-126.47,10.74,3.3,ml,,257,1.63,0.8,us,us1000cf6q,2018-04-20T07:05:23.040,"188km W of Ferndale, California",earthquake,4.1,14.4,0.049,54,reviewed,us,us
2018-01-27T12:40:13.570,40.3809,-126.3115,10,3.3,ml,,255,1.509,0.73,us,us1000ci2l,2018-04-20T07:05:30.040,"174km W of Ferndale, California",earthquake,5.1,2,0.047,60,reviewed,us,us
2018-01-29T00:01:47.460,40.4555,-126.1448333,4.7,2.76,md,11,328,1.379,0.25,nc,nc72960286,2018-01-30T05:03:02.067,"158km W of Petrolia, CA",earthquake,16.23,13.55,0.123,17,reviewed,nc,nc
2018-01-30T17:39:57.070,40.4345,-125.2283333,22.01,2.8,md,34,280,0.681,0.18,nc,nc72961441,2018-02-01T06:45:04.830,"81km W of Petrolia, CA",earthquake,4.24,10.24,0.13,27,reviewed,nc,nc
2018-02-06T11:56:51.140,40.4936667,-124.6196667,27.73,2.55,md,23,279,0.216,0.09,nc,nc72965231,2018-02-14T01:45:04.301,"31km WSW of Ferndale, CA",earthquake,2.37,1.09,0.147,20,reviewed,nc,nc
2018-02-07T15:58:54.020,40.4513333,-125.3098333,5.08,2.67,md,18,314,0.7423,0.1,nc,nc72965721,2018-02-08T06:38:10.104,"88km W of Petrolia, CA",earthquake,7.21,6.51,0.144,23,reviewed,nc,nc
2018-02-13T17:45:07.590,40.3651667,-125.2935,12.91,2.75,md,11,318,0.7382,0.27,nc,nc72968986,2018-02-14T06:48:39.809,"86km W of Petrolia, CA",earthquake,13.58,15.77,0.161,36,reviewed,nc,nc
2018-02-14T16:33:32.360,40.384,-124.3473333,29.06,2.51,md,16,211,0.0745,0.09,nc,nc72969381,2018-02-15T04:13:03.849,"8km NW of Petrolia, CA",earthquake,0.6,0.59,0.134,28,reviewed,nc,nc
2018-02-27T20:31:33.220,40.5775,-124.5245,23.47,2.81,md,22,245,0.1752,0.09,nc,nc72977056,2018-02-28T03:05:03.614,"22km W of Ferndale, CA",earthquake,1.07,0.57,0.179,42,reviewed,nc,nc
2018-02-28T14:09:49.190,40.3881,-127.0983,10,3.1,ml,,250,2.109,0.88,us,us2000d955,2018-05-27T01:06:05.040,"241km W of Ferndale, California",earthquake,8.8,2,0.052,48,reviewed,us,us
2018-03-05T13:54:41.520,40.1601667,-125.339,19.71,2.74,md,10,340,0.8234,0.22,nc,nc72979411,2018-03-06T20:34:14.755,"91km W of Petrolia, CA",earthquake,3.57,31.61,0.204,25,reviewed,nc,nc
2018-03-09T06:01:28.350,40.2918333,-124.5423333,15.09,4.48,mw,26,253,0.1975,0.13,nc,nc72981481,2018-06-08T05:12:16.040,"22km W of Petrolia, CA",earthquake,1.17,0.39,,4,reviewed,nc,nc
2018-03-10T01:21:24.930,40.5501667,-124.3411667,27.72,2.87,md,25,204,0.0645,0.22,nc,nc72981791,2018-03-10T07:00:02.861,"7km WSW of Ferndale, CA",earthquake,0.64,0.59,0.182,70,reviewed,nc,nc
2018-03-11T09:42:46.810,40.3036667,-125.2631667,23.37,2.84,md,17,281,0.7276,0.29,nc,nc72982396,2018-03-13T06:52:03.946,"83km W of Petrolia, CA",earthquake,4.04,20.46,0.147,23,reviewed,nc,nc
2018-03-12T00:52:10.580,40.3713333,-125.088,-0.22,2.64,md,19,303,0.5823,0.24,nc,nc72982681,2018-03-21T01:55:03.158,"68km W of Petrolia, CA",earthquake,2.33,2.79,0.161,29,reviewed,nc,nc
2018-03-14T13:16:47.790,40.6127,-127.2648,10,3.1,ml,,274,2.234,0.65,us,us1000d5iy,2018-06-11T21:53:44.040,"254km W of Ferndale, California",earthquake,4.9,2,0.062,34,reviewed,us,us
2018-03-14T15:41:23.970,40.3965,-124.3995,29.32,2.94,ml,21,237,0.09208,0.12,nc,nc72983731,2018-03-15T00:47:52.697,"12km NW of Petrolia, CA",earthquake,1.13,0.86,0.192,16,reviewed,nc,nc
2018-03-19T19:20:36.670,40.4021667,-125.7011667,42.4,2.93,md,16,295,1.043,0.32,nc,nc72987281,2018-03-24T03:34:03.982,"120km W of Petrolia, CA",earthquake,3.43,12,0.267,15,reviewed,nc,nc
2018-03-20T13:51:34.360,40.3998333,-125.1268333,23.6,2.8,md,45,240,0.6072,0.22,nc,nc72987701,2018-03-24T01:07:03.642,"72km W of Petrolia, CA",earthquake,1.54,9.72,0.094,37,reviewed,nc,nc
2018-03-22T03:57:35.540,40.2908333,-124.48,18.99,2.53,md,18,262,0.151,0.1,nc,nc72988541,2018-03-23T03:34:03.776,"17km WSW of Petrolia, CA",earthquake,0.68,0.38,0.17,18,reviewed,nc,nc
2018-03-23T03:09:39.100,40.4278333,-124.5108333,25.19,4.66,mw,31,247,0.1406,0.15,nc,nc72988926,2018-06-19T01:35:48.040,"22km WNW of Petrolia, CA",earthquake,0.49,0.5,,4,reviewed,nc,nc
2018-03-23T03:18:50.370,40.4503333,-124.4258333,23.57,2.85,md,19,236,0.07197,0.07,nc,nc72988941,2018-06-19T01:35:48.040,"18km NW of Petrolia, CA",earthquake,0.82,0.32,0.138,44,reviewed,nc,nc
2018-03-23T04:15:58.720,40.4186667,-124.8333333,24.1,2.54,md,24,272,0.3827,0.29,nc,nc72988966,2018-03-24T00:52:04.557,"48km WNW of Petrolia, CA",earthquake,1.42,17.64,0.202,26,reviewed,nc,nc
2018-04-07T13:50:15.160,40.2838333,-124.991,11.16,3.28,ml,17,306,0.5347,0.27,nc,nc72996581,2018-06-30T01:11:33.040,"60km W of Petrolia, CA",earthquake,1.14,1.1,0.281,11,reviewed,nc,nc
2018-04-18T01:09:44.450,40.3486667,-124.8125,15.88,2.51,md,35,251,0.3842,0.16,nc,nc73000616,2018-04-19T03:03:03.383,"45km W of Petrolia, CA",earthquake,0.76,0.66,0.18,31,reviewed,nc,nc
2018-04-25T11:55:39.190,40.5711667,-125.3106667,22.97,2.79,md,32,256,0.748,0.28,nc,nc73005816,2018-07-25T21:36:40.040,"88km W of Ferndale, CA",earthquake,3.34,12.1,0.158,27,reviewed,nc,nc
2018-05-06T16:29:23.960,40.595,-125.0921667,18.43,3.18,ml,74,237,0.5874,0.23,nc,nc73012146,2018-07-27T20:20:43.040,"70km W of Ferndale, CA",earthquake,1.34,3.32,0.08,18,reviewed,nc,nc
2018-05-07T23:51:04.070,40.677,-125.3246667,16,4.47,mw,79,247,0.7784,0.2,nc,nc73012946,2018-08-08T15:19:21.040,"90km W of Ferndale, CA",earthquake,1.09,3.24,,6,reviewed,nc,nc
2018-05-14T08:44:25.750,40.6876,-127.0819,10,3.1,ml,,239,2.1,0.79,us,us1000e4k8,2018-08-15T19:46:49.040,"238km W of Ferndale, California",earthquake,5.5,2,0.048,58,reviewed,us,us
2018-05-16T11:30:55.360,40.4891667,-124.3156667,19.94,2.93,md,21,147,0.02148,0.13,nc,nc73016700,2018-08-15T19:46:53.040,"11km SSW of Ferndale, CA",earthquake,0.61,0.31,0.171,63,reviewed,nc,nc
2018-05-17T09:42:00.830,40.4835,-124.801,23.12,2.82,md,61,250,0.3537,0.18,nc,nc73017055,2018-05-18T03:13:02.387,"46km WSW of Ferndale, CA",earthquake,0.82,3.95,0.172,56,reviewed,nc,nc
2018-05-17T20:52:28.360,40.3251667,-124.3555,23.45,2.61,md,21,229,0.05184,0.12,nc,nc73017245,2018-05-18T11:22:33.062,"6km W of Petrolia, CA",earthquake,0.66,0.31,0.134,32,reviewed,nc,nc
2018-05-20T15:13:58.080,40.364,-124.9845,9.5,2.61,md,43,254,0.5064,0.26,nc,nc73018375,2018-05-23T01:32:03.025,"59km W of Petrolia, CA",earthquake,0.79,1.1,0.143,32,reviewed,nc,nc
2018-05-24T17:49:40.060,40.3486667,-124.355,15.17,2.81,md,20,223,0.05662,0.09,nc,nc73020325,2018-05-25T04:15:49.377,"6km WNW of Petrolia, CA",earthquake,0.66,0.28,0.169,48,reviewed,nc,nc
2018-05-30T15:41:04.360,40.5779,-127.3782,10,4.2,mb,,179,2.489,1.34,us,us1000eetz,2018-08-28T16:28:50.040,"263km W of Ferndale, California",earthquake,4.3,1.9,0.088,36,reviewed,us,us
2018-05-31T12:57:32.890,40.5336667,-125.0266667,18.94,2.61,md,16,307,0.5287,0.19,nc,nc73023431,2018-06-01T03:19:01.602,"65km W of Ferndale, CA",earthquake,7.68,11.82,0.167,24,reviewed,nc,nc
2018-06-04T00:25:04.630,40.4415,-124.969,8.06,2.78,md,37,258,0.4831,0.24,nc,nc73025081,2018-06-08T04:07:01.382,"59km WNW of Petrolia, CA",earthquake,1.33,2.26,0.163,51,reviewed,nc,nc
2018-06-04T03:02:40.780,40.434,-124.664,17.94,2.53,md,31,255,0.2526,0.13,nc,nc73025131,2018-06-05T05:14:01.952,"34km WNW of Petrolia, CA",earthquake,1.2,0.68,0.117,28,reviewed,nc,nc
2018-06-08T06:03:36.890,40.4155,-126.2453,10,2.9,ml,,259,1.457,0.78,us,us1000ekz0,2018-08-29T16:35:33.040,"168km W of Ferndale, California",earthquake,7.2,2,0.048,58,reviewed,us,us
2018-06-17T00:34:30.700,40.3541667,-124.6995,18.14,2.75,md,34,241,0.3018,0.07,nc,nc73031456,2018-06-18T19:52:02.480,"35km W of Petrolia, CA",earthquake,0.48,0.49,0.198,36,reviewed,nc,nc
2018-06-27T06:58:19.570,40.4751667,-124.9228333,23.82,2.67,md,40,254,0.4465,0.21,nc,nc73036581,2018-06-28T00:19:03.344,"56km WNW of Petrolia, CA",earthquake,1.13,11.15,0.212,32,reviewed,nc,nc
2018-07-03T01:20:53.640,40.4846667,-125.104,11.4,2.69,md,13,313,0.981,0.07,nc,nc73039586,2018-07-03T18:56:34.625,"72km WNW of Petrolia, CA",earthquake,5.12,6.15,0.108,18,reviewed,nc,nc
2018-07-09T10:24:38.900,40.3973333,-124.8988333,4.89,2.65,md,50,259,0.4355,0.18,nc,nc73042161,2018-07-11T04:24:02.791,"53km W of Petrolia, CA",earthquake,0.64,1.09,0.17,46,reviewed,nc,nc
2018-07-16T01:15:16.930,40.3621667,-124.5701667,22.59,2.59,md,32,251,0.2107,0.14,nc,nc73046751,2018-07-18T05:12:02.602,"24km W of Petrolia, CA",earthquake,0.71,0.51,0.143,43,reviewed,nc,nc
2018-07-20T12:29:22.200,40.4051667,-125.2713333,24.17,3.05,ml,29,270,0.7162,0.25,nc,nc73050776,2018-10-04T14:15:32.040,"84km W of Petrolia, CA",earthquake,1.97,19.3,0.235,13,reviewed,nc,nc
2018-07-24T08:07:15.300,40.4011667,-125.4081667,24.05,2.73,md,22,274,0.8206,0.23,nc,nc73054506,2018-07-25T05:21:15.340,"96km W of Petrolia, CA",earthquake,1.72,18.86,0.166,24,reviewed,nc,nc
2018-07-25T05:06:06.740,40.3851667,-125.0523333,10.59,4.53,mw,46,243,0.5531,0.13,nc,nc73055086,2018-10-09T16:43:29.040,"65km W of Petrolia, CA",earthquake,0.96,2.35,,6,reviewed,nc,nc
2018-07-25T13:11:35.690,40.2586667,-125.0963333,5,2.53,md,18,298,0.619,0.15,nc,nc73055371,2018-07-26T01:00:02.945,"69km W of Petrolia, CA",earthquake,1.23,0.71,0.143,30,reviewed,nc,nc
2018-07-25T16:32:00.020,40.5021667,-124.951,24.02,2.65,md,23,262,0.4687,0.18,nc,nc73055521,2018-07-26T01:15:05.035,"59km W of Ferndale, CA",earthquake,2.06,15.42,0.228,34,reviewed,nc,nc
2018-07-26T09:49:18.460,40.4362,-126.8215,7.94,2.7,ml,,268,1.895,0.88,us,us2000gexe,2018-10-09T16:43:29.040,"217km W of Ferndale, California",earthquake,7.9,13.4,0.057,40,reviewed,us,us
2018-08-02T02:01:11.580,40.3065,-124.558,19.71,2.67,md,32,242,0.2075,0.11,nc,nc73063366,2018-08-02T23:46:03.352,"23km W of Petrolia, CA",earthquake,0.57,0.26,0.159,36,reviewed,nc,nc
2018-08-12T16:32:36.210,40.4346667,-124.7231667,25.04,2.57,md,29,246,0.2971,0.25,nc,nc73068860,2018-08-17T03:40:02.803,"39km WNW of Petrolia, CA",earthquake,1.13,4.24,0.239,27,reviewed,nc,nc
2018-08-13T18:55:23.170,40.2958333,-124.5036667,19.95,2.64,md,24,242,0.1677,0.08,nc,nc73069350,2018-08-15T02:16:02.665,"19km W of Petrolia, CA",earthquake,0.84,0.24,0.147,47,reviewed,nc,nc
2018-08-17T19:25:33.730,40.6788333,-124.8975,23.6,3.35,ml,28,270,0.4724,0.14,nc,nc73072741,2018-10-27T16:22:27.040,"55km WNW of Ferndale, CA",earthquake,1.63,10.66,0.277,26,reviewed,nc,nc
2018-08-20T22:05:46.760,40.4691667,-124.7421667,25.99,2.69,md,36,253,0.3088,0.18,nc,nc73074656,2018-08-21T04:35:02.414,"42km WNW of Petrolia, CA",earthquake,0.86,2.63,0.176,43,reviewed,nc,nc
2018-08-22T17:47:24.510,40.3816667,-125.1031667,9.86,2.55,md,11,333,0.592,0.11,nc,nc73074300,2018-08-23T02:47:02.458,"70km W of Petrolia, CA",earthquake,2.14,1.41,0.198,32,reviewed,nc,nc
2018-08-26T17:57:49.080,40.2913333,-124.5805,18.01,3.03,ml,39,239,0.2264,0.13,nc,nc73076125,2018-11-01T17:51:00.040,"25km W of Petrolia, CA",earthquake,1,0.38,0.299,21,reviewed,nc,nc
2018-08-29T12:36:03.020,40.3547,-127.014,10,2.9,ml,,264,2.047,0.73,us,us1000gjdu,2018-11-07T18:37:04.040,"234km W of Ferndale, California",earthquake,3.1,2,0.053,46,reviewed,us,us
2018-09-01T10:32:21.670,40.3858333,-124.6011667,24.53,2.51,md,28,248,0.2203,0.17,nc,nc73078815,2018-11-07T18:37:09.040,"28km WNW of Petrolia, CA",earthquake,0.68,1.09,0.252,26,reviewed,nc,nc
2018-09-07T06:58:55.210,40.3866667,-124.9291667,9.97,2.53,md,34,256,0.4603,0.19,nc,nc73081860,2018-09-08T01:34:07.935,"55km W of Petrolia, CA",earthquake,0.94,1.45,0.191,28,reviewed,nc,nc
2018-09-15T16:37:36.090,40.5538333,-125.1841667,5.99,2.6,md,25,283,0.6502,0.23,nc,nc73084660,2018-09-18T02:02:02.578,"78km W of Ferndale, CA",earthquake,3.64,3.12,0.158,32,reviewed,nc,nc
2018-09-16T13:15:53.550,40.4203333,-125.4225,5.83,2.69,md,15,302,0.8299,0.31,nc,nc73084985,2018-09-18T02:17:03.654,"97km W of Petrolia, CA",earthquake,14.43,13.69,0.18,27,reviewed,nc,nc
2018-09-16T14:09:20.120,40.458,-124.5231667,22.7,2.56,md,27,243,0.1427,0.1,nc,nc73085005,2018-09-21T06:44:03.242,"25km NW of Petrolia, CA",earthquake,0.83,0.66,0.315,29,reviewed,nc,nc
2018-09-16T20:42:59.480,40.5085,-124.8653333,23.56,2.62,md,34,267,0.4039,0.23,nc,nc73085050,2018-09-21T07:21:03.444,"51km W of Ferndale, CA",earthquake,2.75,15.9,0.283,27,reviewed,nc,nc
2018-09-16T22:41:37.640,40.3393333,-124.6913333,25.38,2.61,md,42,229,0.3025,0.23,nc,nc73085095,2018-09-18T02:32:01.975,"34km W of Petrolia, CA",earthquake,0.71,2.93,0.168,32,reviewed,nc,nc
2018-09-17T06:01:55.550,40.5593333,-126.7608333,7.15,2.92,md,19,300,1.849,0.25,nc,nc73085205,2018-09-29T02:04:02.653,"211km W of Ferndale, CA",earthquake,10.85,9.74,0.078,13,reviewed,nc,nc
2018-09-18T01:14:05.200,40.3746667,-125.0788333,1.16,3.27,ml,29,268,0.5748,0.2,nc,nc73086796,2018-11-27T15:51:58.040,"68km W of Petrolia, CA",earthquake,1.01,1.21,0.228,26,reviewed,nc,nc
2018-10-02T07:26:18.930,40.5429,-126.9827,10,3,ml,,248,2.186,1.22,us,us1000h5ir,2018-12-14T20:32:39.040,"230km W of Ferndale, California",earthquake,4.5,2,0.046,62,reviewed,us,us
2018-10-02T08:41:33.740,40.4086667,-124.439,23,2.61,md,17,244,0.1023,0.08,nc,nc73092486,2018-10-02T22:57:04.942,"16km NW of Petrolia, CA",earthquake,1.31,0.42,0.155,34,reviewed,nc,nc
2018-10-08T10:35:11.570,40.417,-125.4783333,13.37,2.81,md,22,283,0.8726,0.24,nc,nc73095046,2018-10-10T05:59:03.444,"102km W of Petrolia, CA",earthquake,6.97,8.83,0.154,26,reviewed,nc,nc
2018-10-10T20:58:13.630,40.637,-124.8138333,23.6,2.88,md,46,298,0.3972,0.23,nc,nc73095941,2019-02-03T22:31:21.429,"47km W of Ferndale, CA",earthquake,2.9,14.01,0.192,39,reviewed,nc,nc
2018-10-11T00:15:00.910,40.2823333,-124.4978333,20.48,2.52,md,23,251,0.1663,0.15,nc,nc73096021,2018-10-11T03:20:35.318,"19km WSW of Petrolia, CA",earthquake,0.62,0.33,0.118,28,reviewed,nc,nc
2018-10-11T00:39:26.150,40.4363333,-125.539,23.98,3.18,ml,19,293,0.9176,0.28,nc,nc73096031,2018-12-21T21:15:49.040,"107km W of Petrolia, CA",earthquake,2.18,21.86,0.127,8,reviewed,nc,nc
2018-10-12T16:07:33.550,40.5626667,-125.6325,10.05,3.3,ml,49,257,0.9911,0.22,nc,nc73096431,2018-12-21T21:15:50.040,"116km W of Ferndale, CA",earthquake,2.55,3.27,0.14,15,reviewed,nc,nc
2018-10-17T14:39:33.630,40.5103333,-124.218,20.83,2.73,md,23,83,0.0744,0.15,nc,nc73098276,2018-10-18T05:35:03.180,"8km SSE of Ferndale, CA",earthquake,0.48,0.32,0.151,32,reviewed,nc,nc
2018-10-17T21:59:50.430,40.5228333,-124.8446667,21.48,2.83,md,63,255,0.3896,0.21,nc,nc73098356,2018-10-18T04:51:03.914,"49km W of Ferndale, CA",earthquake,0.79,1.62,0.149,54,reviewed,nc,nc
2018-10-18T02:11:00.540,40.3725,-124.6028333,23.71,2.56,md,30,241,0.2272,0.17,nc,nc73098401,2018-10-19T01:57:04.730,"27km W of Petrolia, CA",earthquake,0.6,0.73,0.218,30,reviewed,nc,nc
2018-10-20T06:27:45.240,40.4075,-124.6388333,20.76,2.59,md,37,243,0.2398,0.21,nc,nc73099441,2018-10-23T07:46:07.644,"31km WNW of Petrolia, CA",earthquake,2.04,0.45,0.184,38,reviewed,nc,nc
2018-10-22T11:16:55.260,40.6875,-124.09,23.92,2.64,md,24,109,0.1041,0.18,nc,nc73100396,2018-10-24T17:53:42.760,"7km SE of Pine Hills, CA",earthquake,0.41,0.62,0.162,47,reviewed,nc,nc
2018-10-23T00:59:11.670,40.4081,-126.902,9.15,3,ml,,246,1.958,0.7,us,us1000hfwf,2019-01-10T17:18:34.040,"224km W of Ferndale, California",earthquake,8,12.9,0.042,75,reviewed,us,us
2018-10-26T11:45:57.870,40.4373333,-125.234,23.04,2.94,md,23,282,0.6851,0.28,nc,nc73102446,2018-10-27T03:47:02.261,"81km W of Petrolia, CA",earthquake,1.92,31.61,0.115,50,reviewed,nc,nc
2018-10-27T02:02:29.970,40.4386,-127.2484,10,3.1,ml,,271,2.387,0.95,us,us1000hhuw,2019-01-10T17:18:39.040,"253km W of Ferndale, California",earthquake,11.7,2,0.051,50,reviewed,us,us
2018-10-28T17:18:51.530,40.5487,-127.1259,10,3.2,ml,,284,2.295,0.79,us,us2000i5zi,2019-01-10T17:18:44.040,"242km W of Ferndale, California",earthquake,10.2,2,0.053,46,reviewed,us,us
2018-11-03T14:50:15.020,40.297,-124.4356667,7.35,2.64,md,21,255,0.1166,0.17,nc,nc73106061,2018-11-07T23:26:02.335,"13km WSW of Petrolia, CA",earthquake,1.33,0.66,0.264,35,reviewed,nc,nc
2018-11-08T20:21:19.000,40.3676667,-124.728,23.86,2.64,md,29,236,0.317,0.25,nc,nc73108471,2018-11-09T03:07:02.654,"38km W of Petrolia, CA",earthquake,1.49,3.97,0.139,22,reviewed,nc,nc
2018-11-18T11:28:21.840,40.414,-125.5541667,20.84,3.11,ml,55,255,0.9306,0.26,nc,nc73112376,2019-01-30T18:36:26.040,"108km W of Petrolia, CA",earthquake,2.71,6.18,0.246,13,reviewed,nc,nc
2018-11-18T12:03:52.610,40.3841667,-124.636,24,2.51,md,28,249,0.2455,0.13,nc,nc71109879,2018-11-28T01:58:03.225,"30km WNW of Petrolia, CA",earthquake,0.62,1.13,0.186,24,reviewed,nc,nc
